auteur_edifice,personne_liee_a_edifice,id_monument_historique
,,11399
,,11371
,,11354
,,11372
,,39545
,,11400
,,11348
Forestier (maître de l'oeuvre),,11362
,,11345
"Novello Rodolphe (entrepreneur, auteur commanditaire;Le Moine Yves (architecte)",,39546
Corbineau Pierre (maître de l'oeuvre),,11340
,,11402
,,39500
,,11373
,,39533
Poirier Jean (architecte),,39523
,,11349
Martenot Jean-Baptiste (architecte),,11352
,,11403
,,11364
,,11404
,,11368
,,11365
,,11351
Millardet (maître de l'oeuvre);Lemordant Jean-Julien (peintre),,11419
Gabriel Jacques-Jules (architecte),,11370
,,11342
Caris Tugdual (architecte);Corbineau Pierre (architecte);Huguet François (architecte),,11343
,,11355
,,11360
,,11346
Gaultier Germain (maître de l'oeuvre);Brosse Salomon de (maître de l'oeuvre);Errard (maître de l'oeuvre);Coypel (maître de l'oeuvre);Jouvenet (maître de l'oeuvre);Elle Ferdinand (maître de l'oeuvre);Gabriel (maître de l'oeuvre),,11417
,,11374
,,11382
,,11383
,,11384
,,11375
,,11367
,,11389
,,11377
,,11378
,,11379
,,11380
,,11381
,,11385
Gabriel Jacques-Jules (architecte);Robelin (ingénieur),,11418
,,11363
,,11387
,,11388
,,11386
,,11416
,,39524
Laloy Jean-Marie (architecte),,39510
,,11393
,,11394
,,11395
,,11396
,Carrier Jean-Baptiste (personnage célèbre),11357
,,11397
,,11390
,,39525
,,11366
,,11391
,,11361
,,11392
,,11358
,,11409
,,39507
,,11347
Huguet (architecte);Forestier (architecte),,11341
,,11410
,,11411
,,11412
,,11415
,,11344
,,11405
,,11406
,,11407
,,11408
,,11356
,,11398
,,11414
,,11413
,,11350
,,11369
,,11401
Richelot Louis-Guy (architecte),,11359
,,11376
,,11353
,,11420
,,11421
,,11422
,,11423
,,11424
,,11425
,,11426
,,11428
,,11427
,,39534
,,11431
,,11430
Oudin Marcel (architecte),,39527
Odorico (mosaïste),,39526
,,11433
Le Ray Emmanuel (architecte);Bourget Alfred (sculpteur),,39539
,,11429
,,11434
,,11436
,,11630
,,35453
,,36447
,,11439
,,11435
,,11438
,,35454
,,39483
,,11440
,,11441
,,39548
,,11442
,Balzac Honoré de (personnage célèbre);Chateaubriand François René de (personnage célèbre),11443
,,11444
,,11445
,Boulanger Georges (habitant célèbre),11446
,,11447
Regnault Arthur (architecte),,39535
,,11448
,,11449
,,11450
,,11451
,,11452
,,11454
,,11455
,,11456
,,11453
,,11457
Mellet Henri (architecte),,39497
,,11458
,,11460
,,11459
,,39554
,Surcouf Nicolas (habitant célèbre),11533
,,39540
,"Chateaubriand François René, vicomte de (personnage célèbre)",11534
,Cartier Jacques (habitant célèbre),11485
,,11466
,,11471
,,39480
,,11628
Auffret Henry (architecte);Hardion Joël (architecte),,39505
Garengeau (ingénieur),,11474
Garengeau (ingénieur);Vauban Sébastien Le Prestre de;marquis (ingénieur militaire),,11475
Le Nôtre;jardinier,,11467
Vauban Sébastien Le Prestre de;marquis (ingénieur militaire),,11473
Garengeau (ingénieur),,11487
,,11477
,,11462
,,11489
Garengeau (ingénieur),,11490
,Surcouf Robert (habitant célèbre),11486
,,11492
,,11491
,"Chateaubriand François-René, vicomte de (habitant célèbre)",11479
,,11464
,,39485
,,11493
,,11494
,,11478
Garengeau (ingénieur),,11495
,,11496
,,39481
Garengeau (ingénieur),,11497
,,11498
,,11499
,,11502
,,11503
,,11504
,,11500
,"Chateaubriand François-René, vicomte de (personnage célèbre)",11501
Garengeau (ingénieur),,11481
Garengeau (ingénieur),,11627
Mantrand Edmond-Eugène (architecte),,39502
,,39511
Fréguier (ingénieur),,11470
Brays Antoine de;architecte d'intérieur,,11506
,Bretagne Anne de (personnage célèbre);Médicis Catherine de (personnage célèbre),11484
,,11505
,,11507
,Jugan Jeanne (personnage célèbre),11517
,,11508
,,11509
,,11515
Garengeau (ingénieur),,11510
Garengeau (ingénieur),,11511
Garengeau (ingénieur),,11512
Garengeau (ingénieur),,11513
,,11514
,,11516
,,11519
,,11520
,,11521
,,11518
,,11522
,,39479
,,11463
,,11523
,,11524
Garengeau (ingénieur),Surcouf Robert (personnage célèbre),11483
Garengeau (ingénieur),,11525
Garengeau (ingénieur),,11526
Garengeau (ingénieur),,11527
Garengeau (ingénieur),,11528
,,11472
,,11529
Garengeau (ingénieur),,11530
,,11480
Garengeau (ingénieur),,11531
,,11532
,,11469
,,11482
Garengeau (ingénieur),,11488
,,11476
,,11465
,,11535
,,11461
,,11468
Mellet Henri (architecte);Bernard Emile (peintre),,39536
,,11536
,,11537
,,11538
,,11540
,,11539
,,35455
,,39512
Garengeau (ingénieur),,11541
,,39469
,,35857
,,11542
,,11543
,,11545
,,11546
,,11544
,,11547
,,39528
,,11548
,,39492
Béziers-Lafosse (architecte),,39471
,,11549
,,11550
,,39472
,,11551
Mellet Henri (architecte),,39513
,,11553
,,11552
,,39538
,,39488
,,11554
,,11555
,,39506
Mellet Jules (architecte);Mellet Henri (architecte);Bühler Denis (architecte paysagiste);André Edouard (architecte paysagiste),,11557
Mellet Henri (architecte);Bouvier (sculpteur);Augerie Victor (sculpteur);Odorico Isidore (mosaïste),,39529
,,39514
,,39473
,,36448
,,11558
,,11559
,"Sévigné Marie de Rabutin-Chantal, marquise de (personnage célèbre)",11561
,,11631
,,11568
,"Sévigné Marie de Rabutin-Chantal, marquise de (habitant célèbre)",11562
,,11564
Mellet Jacques (architecte);Mellet Jules (architecte);Mellet Henri (architecte),,39515
,,11571
,,11572
,,11573
,,11574
,,11575
,,11576
,,11577
,,11578
,,11579
,,11580
,,11581
,,11569
,,11570
,,39474
,,39552
,,11582
,,11583
,,11589
,,11590
,,11591
,,11592
,,11584
,,11593
,,11585
,,11586
,,11587
,,11588
,,11563
,,11594
,,11595
,,11596
,,11597
,,11598
,,11599
,,11603
,,11604
,,11605
,,11606
,,11607
,,11608
,,11609
,,11610
,,11611
,,11600
,,11612
,,11613
,,11614
,,39475
,,11601
,,11602
,,11619
,,11620
,,11621
,,11622
,,11623
,,11624
,,11625
,,11615
,,11616
,,11617
,,11618
,,11566
,,11565
,,11560
,,11567
,,11556
,,11331
,,17006
,,39573
,,39572
Hernaud (maître de l'oeuvre),,17007
Gaud (architecte);Grenier (architecte);Bourguin Pierre (architecte),,39578
Dauvergne (architecte),,17008
,,17010
,,17009
,,17011
,,17012
,,17013
,,17014
,,17015
,,17016
,,39608
,,39561
,,17017
,,17018
,,17020
,,17024
,,17023
Murisson (architecte),,17021
,,17022
,,39589
,Jean le Bon (personnage célèbre),17025
,,17019
,,17026
,,17027
Gabriel Jacques-Ange;ou;Gabriel Ange-Jacques;architecte;Duchêne Henri (architecte paysagiste);Duchêne Achille (architecte paysagiste),,17028
,,17029
,,36463
,,17030
,,36464
,,39598
,,17031
,,17032
,,17033
,,17034
,,39588
,,17035
,,39581
,,39577
,,17036
,,17037
Verdier Aymar (architecte),,39591
,,17043
,,17041
,,39557
Laprade Albert (architecte);Varaine Jean (architecte);Janniot Alfred (sculpteur),,39564
Moreau Hippolyte (charpentier),,39560
Moreau Hippolyte (charpentier),,39559
Moreau Hippolyte (charpentier),,39558
,,17040
,,39599
Dauvergne Alfred (architecte);Girault-Dupin Narcisse (sculpteur),,39579
Barge Jacques (architecte);Lalique René (peintre-verrier),,39565
Nivet Ernest (sculpteur),,39606
,,17044
Dauvergne Alfred (architecte),,39580
,,17039
Boucher Martin (ingénieur),"Bertrand Henri Gatien, comte de (habitant célèbre)",17042
,,17038
,,17046
,,17048
,,17047
,,39562
,,39605
,,39574
,,39563
Laprade Albert (architecte),,17045
,,17052
,,17058
,,17050
Millet Aimé (sculpteur),,39593
,,17053
,,17055
,,17054
,,17057
,,39602
,,17056
,,17049
,,17051
,,17059
,,39584
,,17060
,,17061
,,17062
,,17063
,,17065
,,17066
,,39571
Arveuf Alexandre-Alexis (architecte),"Foucauld Charles-Eugène, dit : Père de Foucauld (personnage célèbre)",17064
Tissandier Albert (architecte),,39595
,,17067
,Frontenac Louis de Buade (gouverneur de Nouvelle-France),17068
,,17069
,"Montpensier Anne Marie Louise d'Orléans, duchesse de (personnage célèbre)",17070
,,39607
,,17071
,,17072
,,17073
,,17074
,,17075
,,17076
,,17077
,,39587
,,17080
,,17078
Hennequin Georges (architecte),,17232
,,39585
,,39586
,,17079
,,17081
,,17083
,,17084
,,17082
,,17085
,,17086
,,39600
,,17087
Choisnard (architecte),,39570
,,17088
,,17089
,,17090
,,17091
,"Dupin Aurore, dite : George Sand (habitant célèbre)",17094
,,17092
,,17093
Willette Adolphe (peintre);Touret Félix-Eugène (architecte paysagiste),,17235
,,17095
,Balzac Honoré de (personnage célèbre),35465
,,17104
,,17103
,,17097
,,17105
,,17100
,,17101
,,17099
,,39601
,,17102
,,17096
,,17098
,,39569
,,17106
,,17107
,,17108
,,17110
Nivet Ernest (sculpteur),,39596
,,39604
,,17109
,,17111
,,17112
,,17114
,,17113
,,17115
,,17116
,,17117
,,17118
,,17119
,,17120
,,17121
,,17122
,,35466
,,17123
,,17233
,,17124
,,17125
,,17126
Dauvergne Alfred (architecte),,17127
,,17128
,,17129
,,17130
,,17131
,,17236
,,17132
,,17133
,,17134
,,17136
,,17135
,,39592
,,17137
,,17138
Martel Jan (sculpteur);Martel Joël (sculpteur),,39594
,,17139
,,17140
,,17141
,,39603
,"Thabaud Hyacinthe Joseph Alexandre, dit : Latouche Henri de (personnage célèbre)",35467
,,17142
,,17143
,,17144
,,17146
,,17145
,,17147
,,17148
,,17149
,,17150
,"Dupin Aurore, dite : George Sand (habitant célèbre)",17151
,,17153
,,17152
,,17155
,,17156
,,17154
,,17157
,,17158
,,39576
,,17159
,,17161
,,17160
,,17162
,,17163
,,17164
,,17165
,,17166
,,17167
"Palisson F.-S. (tailleur de pierre, entrepreneur)",,39567
,,17168
,,17169
,,17170
,,17171
,,17172
,,17234
Dauvergne Alfred (architecte),,17173
,,17174
,,17175
,,17176
,,17177
,,17178
,,17179
,,17180
,"Montespan Françoise Athénaïs de Rochechouart de Mortemart, marquise de (personnage célèbre)",17181
,,35866
,,17182
,,17183
,,17184
,,39575
,,17185
,,17186
,"Dupin Aurore, dite : George Sand (personnage célèbre)",17188
,,17189
,,17190
,,17192
,,17191
,,17193
,,39609
,,17194
,,39568
,,17198
,,17200
,,17231
,,17195
,,17199
,,17197
,,17196
,,39582
,,17201
,,17202
,"Sand Aurore Dupin, dite George (personnage célèbre)",39590
,,17204
,,17203
,,17205
,,17206
,,17207
,,17208
,,17210
,,17209
,,17212
,,17211
,,17213
,,39583
Couture Joseph-Abel (maître de l'oeuvre),Talleyrand-Périgord Charles-Maurice de (habitant célèbre),17214
Houssin F. (architecte),,35468
,,17215
,,17217
Dauvergne (architecte),,17216
,,17218
,,17219
,,39566
,,17221
,,17220
Couture Joseph-Abel (maître de l'oeuvre),,17222
,,35867
Trinqueau Pierre;dit;Nepveu (maître de l'oeuvre),,17223
,,17224
,,17225
,Sorel Agnès (personnage célèbre),17226
,,17227
,,17229
,,17230
,,17228
,,17237
,,17238
,,17259
,,17248
,,17257
Bollée Auguste (maître de l'oeuvre),,18037
,,17239
,,17260
,,17240
,Vinci Léonard de (habitant célèbre),17241
,,17251
,,17254
,,17253
,"Choiseul Etienne François, duc de (habitant célèbre)",17244
Ingrand Max (peintre-verrier),,17247
,,17255
,,17249
,,17245
Ernst Max (peintre),,17250
,,17262
,,17258
,,17261
,,17242
,Saint-Martin Louis-Claude de (habitant célèbre),17256
,,17252
,,17246
,,17243
,,17264
,,17263
,,17265
,,17266
,,17267
,,17268
,,17269
,,17270
,,39639
,,17273
,,17274
,,17272
,,17271
,,17275
,,17276
,,17278
,,17277
,,17279
,,17280
,,17281
,,17282
,,17284
Rousseau Etienne (architecte),,17283
,,17286
,,17285
,,17289
,,17287
,,17291
Guérin (architecte);Lobin (peintre-verrier);Guillot (sculpteur),,17290
Portier André (architecte),,17288
,,17292
,,17293
,,39632
,,17294
,,17295
,,39628
,,17297
,,17300
,,17304
,,17305
,,17303
,,17299
,,17307
,,17301
,,17306
,,17302
,,17298
,,17308
,,17296
,,17316
,,17317
,,17318
,,39653
,,17315
,,17311
,,17310
,,17309
,,17314
,,17312
,,17313
,,17320
,,17319
,,39622
,,17321
,,17322
,,17323
,,17324
,,17325
,,17326
,,17327
,,36465
,,17328
,,17330
,,17329
,,17333
,,17332
Miet Jean (architecte),,17331
,,17334
,,17335
,,17336
,,17337
Créchet Alcide (architecte),,39630
,,17338
,,17339
,,17340
,,17341
,,17342
,,17343
,,17349
,,17351
,,17347
,,17345
,,17350
,,17348
,,35469
,,17344
,,17346
,,17352
,,17353
,,17354
,,17355
,,17356
,,17357
,,17359
,,17358
,,17361
,,17360
,,17362
,,17363
,,39612
,,17364
,,17365
,,17366
,,17367
,,39613
,,39656
,,17368
,,17371
,,17370
,,17369
,,17372
,,17373
,,17374
,,17376
,,17375
,,17377
,,17378
,,17379
,,17380
,,17381
,,39627
,,17382
,,17383
,,17384
,,17386
,,17385
,,17390
,,17387
,,17388
,,17389
,,17393
,,17392
,,17394
Delorme Philibert (architecte),Poitiers Diane de (habitant célèbre);Médicis Catherine de (habitant célèbre),17391
,,17395
,Jeanne d'Arc (personnage célèbre),17398
,,17406
,,17424
,,17404
Sue Louis (architecte),,17400
,,17407
,,17399
,Rabelais François (personnage célèbre),17405
Daviau (architecte);Grandin (peintre),,17397
,,17409
,,17419
,Tallien (habitant célèbre),17420
,,17425
,,17410
,,17412
,,17413
,,17411
,,39646
Mesnager Pierre (architecte);Lobin L.-L. (verrier),,17402
,,17414
,,17403
,Arc Jeanne d'(personnage célèbre),17415
,,17416
,,17418
,Tallien Jean-Lambert (personnage célèbre),17408
,,17421
,,17422
,,17426
,,17423
,,17401
,,17417
,,17396
,,17427
,,17431
,,17432
,,17428
,,17430
,,17429
,,35470
,,17433
,,17434
,,17435
,,17439
,,17437
,,17436
,,17438
,,17441
,,17442
,,17443
Boffrand Germain;maître de l'oeuvre,,17440
,,17444
,,17445
,,17446
,,17447
,,17449
,,17448
,,17450
,,17451
,,17452
,,35471
,,17453
,,39638
,,17456
,,17455
,,17454
,,17457
,,17458
,,17463
,,17460
,,17462
,,17464
,,17459
,,17461
,,17466
,,17465
,,17467
,,17471
,,17469
,,17470
,,17468
,,17477
,,17478
,,17479
,,39655
,,17480
,,17481
,,17482
,,17483
,,17484
,,39621
,,17485
,,17486
,,17487
,,17488
,,17494
,,18036
,,17493
,,17489
,,17491
,,17492
,,17490
,,39631
,,17495
,,17496
,,17497
Grandin Henri (architecte d'intérieur),,36466
,,17498
,,17499
,,17500
,,17501
,,17502
,,39616
,,17503
,,17504
,,17505
,,17506
,,17507
,,17508
,,17510
,,17509
,Descartes René (personnage célèbre),17474
,,17472
,,17473
,,17475
,Descartes René (habitant célèbre),17476
,,17511
,,17512
,Louis XI (habitant célèbre),17514
,,17513
,,17517
,,17516
,,17515
,,17518
,,17520
,,17519
,,17521
,,17522
,,17523
,,17524
,,17525
,,17526
,,17529
,,17528
,,17530
,,17531
,,17527
,,39620
,,17532
,,39647
,,17533
,,17535
,,17536
,"Rabelais François, écrivain (habitant célèbre)",17537
,,17534
,,17538
,,17539
,,17540
,,17542
Le Muet Pierre (architecte),,17541
,,17543
,,39641
,,17544
,,17545
,,17547
,,17548
,,17546
,,17549
,"Louis IX, dit Saint-Louis (personnage célèbre)",17551
,,17550
,,17553
,,17554
,,17552
Bruneau Eugène (architecte),,39617
,,17559
,,17557
,,17570
,,17561
,,17574
,,17575
,,17572
,Sorel Agnès (habitant célèbre),17573
,,17571
,,17563
,,17560
,,17558
,,17576
,,17565
,,17567
Murisson (architecte),,39634
,,39633
,,17566
,,17564
,,17562
,,17577
,,17568
,,17569
,,17578
,,17556
,,17555
,,17581
,,17580
,,17579
,,17582
,,17583
,,17589
,,17584
,,17587
,,39644
,,17588
,,17585
,,17586
,,17590
,,17591
,,17593
,,17594
,,17592
,,17595
,,17596
,,17597
,,17599
,,17598
,,17600
,,17601
,,17602
,,17603
,,17604
,,39642
Blouet Abel (architecte),,39625
,,17605
,,17606
Grandin Henri (peintre);Guérin Gustave (architecte),,39623
,,17607
,,17608
,,36467
,,17611
,,17612
André Edouard (architecte paysagiste);André René-Edouard (architecte paysagiste),Estrées Gabrielle d'(personnage célèbre);Henri IV (personnage célèbre),17609
,,17610
,,17615
,,17614
Binet Jean (entrepreneur),,17613
,,17617
,,17616
,,17618
,,17619
,,17620
,,17624
,,17622
Bohier Thomas (maître d'oeuvre),,17621
,,17623
,,17625
,,17626
,,17627
Guérin (architecte);Boileau Charles (architecte),,18045
,,17628
,,18046
,,39657
,,17630
,,17629
,,18047
,,17631
,"Poulenc Francis, compositeur (personnage célèbre)",17632
,,17633
,,17635
,,17634
,,17637
,,39614
,,17636
,,39651
,,17638
,,17640
,,17639
,,17641
,,35868
,,17642
,,39629
,,17643
,,17644
,,17645
,,17646
,,17648
,,17647
,,17650
,,17651
,,17649
,,17653
,,17652
,,17654
,,17656
,,17657
,,17655
,,17660
,,17666
,,17659
,,17661
,,17665
,,17658
,,17662
,,17664
,,17663
,,17667
,,17668
,,17669
,,17670
,,17671
,,17672
,,17675
,,17676
,,17673
,,17674
,"La Vallière Louise Françoise de La Baume Le Blanc, duchesse de (habitant célèbre)",17678
,,17677
,"Ronsart Pierre de, écrivain (habitant célèbre)",17681
Guérin Gustave (architecte);Guérin Charles (architecte),,35472
,Louis XI (personnage célèbre),17679
,"Necker, dit : Le Dain, ou : Le Daim Olivier (?, habitant célèbre)",17680
,,17686
Lemercier Jacques (architecte),"Richelieu Armand Jean du Plessis, cardinal de (habitant célèbre)",17682
,,17688
,,17689
,,17690
,,17691
,,17692
,,17693
,,17702
,,17703
,,18041
,,17704
,,17705
,,17706
,"Richelieu Armand Jean du Plessis, cardinal de (commanditaire)",17707
,,17708
,,17709
,,17710
,,17711
,,17694
,,17712
,,17713
,,17714
,,17715
,,17716
,,17717
,,17718
,,17719
,,17720
,,17721
,,17695
,,17722
,,17723
Lemercier jacques (architecte),,17696
,,17697
Lemercier Jacques (architecte),,17698
,,17699
,,17700
,,17701
Lemercier Jacques (architecte),,17683
,,18042
Lemercier Jacques (architecte),"Richelieu Armand Jean du Plessis, cardinal de (habitant célèbre)",17685
,,17684
,,17687
,,18043
,,17728
,,17730
,,17729
,,17731
,,17732
,,17733
,,17734
,,17735
,,17736
,,17737
,,17738
,,17724
,,17725
,,17726
,,17727
,,18044
,,17745
,,17746
,,17747
,,17748
,,17749
,,17750
,,17752
,,17751
,,17753
,,17754
,,17755
,,17756
,,17759
,,17758
,,17760
,,17761
,,17762
,,17739
,,17763
,,17764
,,17765
,,17766
,,17767
,,17740
,,17741
,,17742
,,17743
,,17744
,,17757
,,17768
,,17769
,,17770
,,17771
,,17772
,,17773
,,17774
,,17775
,,17779
,,17777
,,17782
,,17783
,,17781
,,17776
Lobin (peintre),,17778
,,17780
,,17784
,Balzac Honoré de (personnage célèbre),17786
,,17788
,,17787
Delorme Raphaël (peintre);Decorges Louis (architecte paysagiste),,39635
Drouin Jean-Claude (architecte);Davidson Jean (architecte),Calder Alexandre (maître d'ouvrage),35869
,Balzac Honoré de (habitant célèbre),17785
,,17789
,,39610
,,17793
,,17790
,"Scott Walter, écrivain (habitant célèbre)",17791
,,17794
,Romains Jules (habitant célèbre),17792
,,17795
,,17796
,,17799
,Jeanne d'Arc (personnage célèbre),17798
,,17797
,,17801
,,17800
,,39650
,,17805
,"France Anatole François Thibault, dit : Anatole France (écrivain)",17804
,,17802
,,17803
,,17807
,,17806
,,17809
,,17808
,,17810
,,18048
,,39649
,,17811
,,17812
,,17813
,,17815
,,17814
,,39640
,,17816
Bohier Thomas (maître d'oeuvre),,17817
,,17818
,,17823
,,39643
,,17822
,,17820
,,17821
,,17819
,,17824
,"Dupin Marie (habitant célèbre);Ronsard Pierre de, écrivain (personnage célèbre)",17825
,,17826
,,17827
,,39636
,,17830
,,17828
,,17829
,Talleyrand-Périgord Charles Maurice de (personnage célèbre),17831
,,17832
,,17833
,,17834
,,17838
,,17837
,,17836
,,17839
,,17841
,,17840
,,39645
,,17842
,,17843
,,17844
,,17845
,,17846
Guérin Gustave (architecte);Raimbault (architecte),,39637
,"Rabelais François, écrivain (habitant célèbre)",17847
,Rabelais François (habitant célèbre),17849
Aujubault (architecte);Laprade Albert (architecte paysagiste);Lafargue Henri (architecte),Latécoère Pierre-Georges (maître d'ouvrage);Maeterlinck Maurice (habitant célèbre);Jeanne d'Arc (personnage célèbre),17848
,,17850
,,17851
,,17852
,,17853
,,17855
,,17854
,,17856
,,17857
,,17858
,,17859
,,17860
,,17861
,,17885
,,17996
Bühler Eugène (architecte paysagiste),,39624
,,17896
Patout Pierre (architecte);Dorian Jean (architecte urbaniste);Dorian Charles;architecte des Monuments historiques,,39611
,,17910
,,17911
,,17868
,,17912
,,17892
,,17894
,,17990
,,17940
,,17941
,,17870
,,18000
,,17913
,,17946
,,17888
,Tristant l'Hermite (habitant célèbre),17942
,,17900
,,17943
,,17944
,,17945
,,17947
,,17869
,,17948
,,17914
,,17992
,,17949
,,17995
,,17884
,,17902
,,17905
,,17882
,,17994
,,17950
,,17951
,,17952
,,17953
,,17954
,,17928
,,17904
,,17929
,,17955
,,17956
,,17957
,,17958
,,17915
,,18039
Meusnier Pierre (architecte),,17908
,,17897
,,17916
,,17959
,,17961
,,17917
,,17962
,,17963
,,17906
,,17960
Meusnier Pierre (architecte),,17907
,,17965
,,17998
,,17966
,,17971
,,17982
,,17983
,,17967
,,17968
,,17979
,,17970
,,17969
,,17972
,,17980
,,17981
,,17973
,,17933
Laloux Victor (architecte),,17895
,,17932
,,17964
,,17883
Laloux Victor (architecte);Sicard François-Léon (sculpteur),,17924
,,17974
,,17975
Meusnier Pierre (architecte);Souiller (peintre);Mathurin Maurice (peintre),,17871
,,17976
,,17927
,,17875
Guérin Gustave (architecte);Fouquet Jean (peintre),,17881
,,17918
,,17890
,,17920
,,17919
,,17993
,,17926
,,17879
,,17934
,,17935
,,17863
,,17931
,,17977
,,17909
Guérin Gustave (architecte diocésain);Vitry (architecte),,17887
,,17898
,,17864
,,39648
,,17893
Laloux Victor (architecte);Boille Maurice (maître de l'oeuvre),,18038
